Var01,Var02,Var03,Var04,Var05,Var06,Var07,Var08,Var09,Var10,Var11
260450,Mata Pernambucana,57.94,53.09,62.79,63.94,60.39,67.49,0.38,0.36,0.41
260460,Mata Pernambucana,59.75,53.77,65.73,61.32,57.48,65.17,0.38,0.36,0.41
260470,Agreste Pernambucano,58.55,52.66,64.44,65.77,61.34,70.2,0.39,0.36,0.42
260480,Mata Pernambucana,54.88,48.92,60.84,60.23,55.95,64.52,0.38,0.36,0.41
260490,Agreste Pernambucano,66.04,59.37,72.72,77.16,71.67,82.65,0.37,0.35,0.4
260500,Agreste Pernambucano,60.29,53.83,66.74,62.36,57.75,66.97,0.39,0.37,0.42
260510,Sert“o Pernambucano,52.41,47.93,56.88,59.45,56.57,62.33,0.39,0.37,0.42
260515,S“o Francisco Pernambucano,56.22,48.33,64.11,67.84,61.77,73.91,0.37,0.34,0.39
260520,Mata Pernambucana,58.44,53.8,63.08,61.1,57.53,64.67,0.4,0.39,0.42
260530,Sert“o Pernambucano,66.6,61.55,71.64,75.22,70.87,79.56,0.4,0.37,0.42
260540,Agreste Pernambucano,54.37,47.65,61.1,59.97,54.97,64.96,0.37,0.34,0.4
260545,Metropolitana de Recife,21.72,10.34,33.1,20.95,16.95,24.95,0.4,0.34,0.46
260550,Mata Pernambucana,56.17,50.68,61.67,61.42,57.26,65.58,0.38,0.36,0.41
260560,Sert“o Pernambucano,63.87,58.79,68.96,72.75,68.52,76.97,0.39,0.36,0.41
260570,S“o Francisco Pernambucano,59.41,53.81,65.01,64.02,60.22,67.83,0.44,0.41,0.47
260580,Agreste Pernambucano,50.9,45.33,56.46,63.58,59.71,67.44,0.39,0.36,0.41
260590,Mata Pernambucana,64.26,58.8,69.73,68.36,64.24,72.49,0.4,0.37,0.42
260600,Agreste Pernambucano,43.41,38.55,48.27,44.45,41.84,47.06,0.43,0.41,0.44
260610,Mata Pernambucana,54.16,49.4,58.91,62.54,58.97,66.11,0.41,0.38,0.43
260620,Mata Pernambucana,46.48,42.52,50.44,52.43,49.5,55.35,0.41,0.39,0.43
260630,Sert“o Pernambucano,74.99,67.99,81.99,83.53,77.02,90.04,0.38,0.35,0.41
260640,Agreste Pernambucano,50.24,45.56,54.93,51.95,49.06,54.84,0.41,0.39,0.43
260650,Agreste Pernambucano,65.06,58.39,71.73,74.07,68.57,79.58,0.38,0.35,0.41
260660,Sert“o Pernambucano,71.27,67.22,75.32,76.82,73.04,80.6,0.39,0.37,0.42
260670,Agreste Pernambucano,62.76,56.66,68.87,72.86,68.03,77.69,0.39,0.36,0.42
260680,Metropolitana de Recife,69.32,64.77,73.86,43.93,40.93,46.93,0.4,0.38,0.42
260690,Sert“o Pernambucano,57.41,52.66,62.15,65.94,62.22,69.66,0.39,0.36,0.41
260700,Sert“o Pernambucano,71.15,66.53,75.76,77.28,73.18,81.38,0.4,0.38,0.43
260710,Sert“o Pernambucano,45.94,36.16,55.72,55.08,48.8,61.35,0.35,0.32,0.39
260720,Metropolitana de Recife,62.83,58.52,67.13,49.08,45.73,52.43,0.41,0.39,0.43
260730,Sert“o Pernambucano,68.76,63.79,73.72,74,69.27,78.73,0.4,0.37,0.43
260740,S“o Francisco Pernambucano,61.23,52.07,70.38,61.94,55.82,68.06,0.39,0.34,0.44
260750,Agreste Pernambucano,64.35,59.45,69.25,73.85,69.84,77.86,0.39,0.37,0.42
260760,Metropolitana de Recife,70.69,64.87,76.51,47.03,43.09,50.97,0.41,0.38,0.45
260765,Mata Pernambucana,60.28,55.26,65.3,63.4,59.41,67.38,0.41,0.38,0.43
260770,Sert“o Pernambucano,51.75,46,57.51,60.01,56.5,63.52,0.38,0.36,0.41
260775,Metropolitana de Recife,71.22,66.48,75.96,52.45,49.01,55.9,0.39,0.36,0.41
260780,Mata Pernambucana,54.52,48.26,60.77,57.96,53.61,62.32,0.38,0.35,0.4
260790,Metropolitana de Recife,53.81,48.52,59.1,28.25,26.11,30.39,0.45,0.43,0.47
260795,Mata Pernambucana,63.73,58.52,68.93,70.18,65.76,74.6,0.4,0.37,0.43
260800,Agreste Pernambucano,53.11,46.44,59.78,60.94,56.41,65.48,0.42,0.38,0.46
260805,S“o Francisco Pernambucano,47.48,42.86,52.11,54.64,50.89,58.4,0.46,0.43,0.49
260810,Agreste Pernambucano,58.81,53.4,64.22,68.12,63.85,72.4,0.39,0.37,0.42
260820,Mata Pernambucana,57.24,51.3,63.18,62.88,58.12,67.63,0.4,0.37,0.42
260825,Agreste Pernambucano,59.47,53.12,65.82,70.7,65.42,75.98,0.39,0.36,0.41
260830,Agreste Pernambucano,54.72,48.26,61.17,62.99,57.78,68.19,0.39,0.36,0.41
260840,Agreste Pernambucano,64.46,58.82,70.09,70.43,65.57,75.29,0.39,0.37,0.42
260845,Mata Pernambucana,49.31,43.03,55.6,55.05,50.57,59.52,0.38,0.35,0.4
260850,Mata Pernambucana,55.75,49.03,62.48,59.3,54.75,63.85,0.37,0.34,0.39
260860,Agreste Pernambucano,56.19,49.94,62.44,64.97,59.71,70.22,0.39,0.37,0.42
260870,Agreste Pernambucano,59.28,54.95,63.6,66.37,63.22,69.51,0.41,0.39,0.43
260875,S“o Francisco Pernambucano,60.15,54.24,66.06,67.86,63.05,72.66,0.41,0.38,0.44
260880,Agreste Pernambucano,50.07,45.03,55.1,54.61,51.04,58.17,0.39,0.37,0.41
260890,Agreste Pernambucano,49.4,45.33,53.48,52.68,50.08,55.27,0.4,0.38,0.42
260900,Mata Pernambucana,51.77,46.46,57.08,57.22,53.51,60.93,0.4,0.38,0.43
260910,Agreste Pernambucano,51.64,44.67,58.62,58.2,53.04,63.37,0.39,0.36,0.41
260915,Sert“o Pernambucano,70.66,61.06,80.25,80.49,71.73,89.26,0.39,0.36,0.41
260920,Mata Pernambucana,63.17,56.79,69.54,69.89,64.12,75.65,0.42,0.39,0.45
260930,Sert“o Pernambucano,63.95,58.19,69.71,71.27,66.67,75.86,0.39,0.36,0.42
260940,Metropolitana de Recife,64.9,60.36,69.44,46.48,43.26,49.7,0.39,0.37,0.42
260950,Mata Pernambucana,44.79,37.68,51.89,46.79,42.58,51,0.41,0.38,0.43
260960,Metropolitana de Recife,53.1,48.28,57.92,29.09,26.93,31.26,0.46,0.44,0.49
260970,Agreste Pernambucano,52.69,47.53,57.85,64.72,61.3,68.14,0.39,0.37,0.42
260980,S“o Francisco Pernambucano,59.44,53.84,65.05,69.04,64.98,73.11,0.4,0.37,0.42
260990,Sert“o Pernambucano,68.96,65.31,72.61,75.16,71.99,78.32,0.43,0.41,0.45
261000,Mata Pernambucana,54.2,49.9,58.49,56.27,53.25,59.29,0.45,0.42,0.47
261010,Agreste Pernambucano,61.43,55.34,67.51,69.28,64.67,73.9,0.37,0.35,0.4
261020,Agreste Pernambucano,58.41,53.07,63.75,67.44,63.33,71.55,0.41,0.39,0.44
261030,Agreste Pernambucano,62.6,55.22,69.98,74.64,68.89,80.39,0.38,0.35,0.41
261040,Sert“o Pernambucano,68.08,62.74,73.41,75.48,71.26,79.7,0.43,0.4,0.46
261050,Agreste Pernambucano,55.42,50.77,60.06,64.36,60.86,67.86,0.38,0.36,0.4
261060,Mata Pernambucana,52.48,47.72,57.24,55.23,51.89,58.58,0.39,0.37,0.41
261070,Metropolitana de Recife,52.26,46,58.52,26.05,23.89,28.21,0.43,0.41,0.45
261080,Agreste Pernambucano,56.7,51.28,62.13,64,59.88,68.12,0.41,0.38,0.43
261090,Agreste Pernambucano,53.19,48.79,57.59,56.92,53.75,60.09,0.42,0.4,0.44
261100,S“o Francisco Pernambucano,52.36,47.31,57.42,56.06,52.5,59.62,0.41,0.38,0.44
261110,S“o Francisco Pernambucano,42.96,38.08,47.84,45.9,42.81,48.99,0.46,0.44,0.48
261120,Agreste Pernambucano,45.01,36.47,53.55,51.61,45.12,58.1,0.38,0.36,0.41
261130,Mata Pernambucana,56.25,51.33,61.17,61.8,58.6,65,0.4,0.37,0.42
261140,Mata Pernambucana,58.67,53.72,63.61,64.76,61.06,68.45,0.4,0.37,0.42
261150,Mata Pernambucana,66.5,61.44,71.57,72.34,68.54,76.14,0.41,0.38,0.45
261153,Sert“o Pernambucano,71.62,65.02,78.22,80.55,74.9,86.21,0.38,0.34,0.41
261160,Metropolitana de Recife,39.46,27.36,51.55,17.63,14.15,21.11,0.49,0.47,0.51
261170,Agreste Pernambucano,50.47,45.85,55.09,60.54,57.66,63.43,0.42,0.39,0.44
261180,Mata Pernambucana,54.85,50.11,59.6,58.7,55.2,62.2,0.4,0.38,0.43
261190,Mata Pernambucana,50.72,44.73,56.71,60.11,56.22,64,0.4,0.37,0.43
261200,Agreste Pernambucano,45.99,37.57,54.41,55.75,49.45,62.04,0.37,0.35,0.4
261210,Agreste Pernambucano,57.44,49.27,65.6,68.65,62.84,74.47,0.35,0.31,0.38
261220,Sert“o Pernambucano,55.51,51.07,59.94,57.98,54.79,61.17,0.45,0.43,0.47
261230,Agreste Pernambucano,55.16,49.31,61.01,65.17,61.09,69.25,0.38,0.35,0.41
261240,Agreste Pernambucano,41.22,35.2,47.25,49,45.21,52.8,0.4,0.37,0.43
261245,Sert“o Pernambucano,79.52,74.22,84.83,86.99,81.38,92.6,0.38,0.35,0.41
261247,Sert“o Pernambucano,61.16,56.24,66.09,70.05,65.92,74.18,0.4,0.37,0.42
261250,Agreste Pernambucano,36.3,27.34,45.25,35.98,31.81,40.15,0.41,0.39,0.43
261255,Sert“o Pernambucano,74.85,68.87,80.84,85.04,79.84,90.24,0.37,0.35,0.4
261260,S“o Francisco Pernambucano,59.77,53.86,65.69,68.76,64.12,73.4,0.4,0.38,0.43
261270,Agreste Pernambucano,54.09,47.62,60.57,66.77,61.98,71.56,0.38,0.36,0.41
261280,Sert“o Pernambucano,57.38,52.12,62.64,63.91,60.09,67.73,0.37,0.34,0.39
261290,Mata Pernambucana,63.99,57.58,70.4,71.02,65.43,76.61,0.39,0.36,0.42
261300,Agreste Pernambucano,58.23,54.35,62.11,65.35,62.13,68.56,0.41,0.39,0.43
261310,Agreste Pernambucano,58,53.22,62.78,62.33,58.85,65.8,0.4,0.38,0.42
261320,Agreste Pernambucano,55.08,48.7,61.46,65.4,60.54,70.26,0.37,0.35,0.4
261330,Agreste Pernambucano,58.05,52.59,63.5,63.91,59.98,67.84,0.41,0.38,0.44
261340,Mata Pernambucana,66.31,61.15,71.48,70.27,65.55,74.99,0.43,0.4,0.45
261350,Sert“o Pernambucano,64.53,59.68,69.37,72.06,67.96,76.16,0.4,0.38,0.43
261360,Sert“o Pernambucano,52.63,47.6,57.66,58.41,54.98,61.84,0.4,0.37,0.42
261370,Metropolitana de Recife,68.96,64.79,73.13,43.89,41.51,46.26,0.4,0.38,0.42
261380,Agreste Pernambucano,58.58,52.72,64.44,64.67,60.37,68.96,0.4,0.37,0.43
261390,Sert“o Pernambucano,49.55,44.91,54.18,53.12,50.23,56.01,0.45,0.42,0.47
261400,Sert“o Pernambucano,58.29,52.09,64.48,70.19,65.76,74.61,0.38,0.36,0.41
261410,Sert“o Pernambucano,56.35,51.64,61.06,62.62,59.03,66.21,0.43,0.4,0.45
261420,Mata Pernambucana,45.9,39.92,51.89,55.4,51.27,59.54,0.4,0.37,0.42
261430,Sert“o Pernambucano,72.35,67.59,77.11,78.88,74.7,83.07,0.38,0.35,0.4
261440,Sert“o Pernambucano,62.63,55.52,69.73,73.75,68.57,78.92,0.36,0.33,0.39
261450,Agreste Pernambucano,46.91,42.08,51.73,51.77,48.58,54.96,0.39,0.37,0.41
261460,Sert“o Pernambucano,56.53,50.82,62.24,61.01,57.17,64.85,0.39,0.36,0.41
261470,Agreste Pernambucano,63.03,57.27,68.79,71.45,66.85,76.05,0.37,0.35,0.4
261480,S“o Francisco Pernambucano,62.68,56.69,68.67,70.96,66.36,75.56,0.4,0.37,0.43
261485,Mata Pernambucana,69.02,63.11,74.94,72.19,68.16,76.23,0.44,0.41,0.48
261500,Agreste Pernambucano,41.21,34.55,47.86,46.54,42.27,50.81,0.39,0.36,0.42
261510,Agreste Pernambucano,68.07,62.27,73.87,77.72,73.37,82.07,0.39,0.36,0.42
261520,S“o Francisco Pernambucano,62.68,56.39,68.97,69.84,64.76,74.93,0.37,0.34,0.4
261530,Mata Pernambucana,53.51,49,58.01,56.22,53.4,59.04,0.42,0.4,0.44
261540,Agreste Pernambucano,35.12,23.81,46.44,35.6,30.15,41.05,0.41,0.38,0.44
261550,Mata Pernambucana,51.33,44.14,58.52,54.16,49.73,58.6,0.37,0.34,0.39
261560,Sert“o Pernambucano,60.75,54.61,66.9,63.05,58.46,67.64,0.4,0.37,0.43
261570,Sert“o Pernambucano,47.65,42.54,52.76,56.79,53.03,60.54,0.38,0.36,0.4
261580,Agreste Pernambucano,71.43,66.07,76.78,79.82,75.05,84.59,0.39,0.36,0.41
261590,Sert“o Pernambucano,53.94,47.54,60.35,57.35,53.89,60.81,0.37,0.34,0.39
261600,Agreste Pernambucano,54.59,48.48,60.69,60.64,56.13,65.14,0.41,0.38,0.43
261610,Sert“o Pernambucano,61.48,54.56,68.4,71.7,65.97,77.42,0.4,0.37,0.43
261618,Agreste Pernambucano,62.49,55.7,69.27,74.56,69.37,79.75,0.38,0.35,0.41
261620,Agreste Pernambucano,48.66,42.05,55.27,57.2,51.98,62.42,0.4,0.38,0.43
261630,Mata Pernambucana,44.54,38.04,51.03,54.2,49.38,59.02,0.4,0.38,0.43
261640,Mata Pernambucana,49.88,45.2,54.57,51.54,48.56,54.51,0.42,0.4,0.44
261650,Mata Pernambucana,64.53,58.6,70.46,70.29,65.22,75.37,0.39,0.37,0.42
270010,Sert“o Alagoano,57.92,46.27,69.57,69.74,60.52,78.97,0.4,0.36,0.44
270020,Leste Alagoano,60.7,51.46,69.95,68.04,60.1,75.97,0.43,0.39,0.48
270030,Agreste Alagoano,60.44,50.84,70.05,62.84,54.76,70.92,0.43,0.41,0.44
270040,Leste Alagoano,62.17,54.04,70.3,70.58,63.46,77.71,0.42,0.39,0.45
270050,Leste Alagoano,61.48,49.5,73.46,63.6,54.43,72.76,0.39,0.35,0.43
270060,Leste Alagoano,56.44,44.15,68.74,58.68,49.71,67.64,0.41,0.36,0.46
270070,Sert“o Alagoano,60.04,49.8,70.28,64.05,55.21,72.88,0.43,0.4,0.47
270080,Agreste Alagoano,51.64,39.23,64.05,63.11,53.96,72.26,0.38,0.33,0.42
270090,Sert“o Alagoano,48.63,35.56,61.7,62.78,53.91,71.64,0.36,0.32,0.41
270100,Leste Alagoano,59.34,49.06,69.62,64.59,55.56,73.62,0.43,0.39,0.47
270110,Leste Alagoano,61.13,49.82,72.45,69.11,59.37,78.86,0.36,0.33,0.39
270120,Agreste Alagoano,60.08,49.69,70.47,68.9,59.91,77.88,0.39,0.35,0.43
270130,Leste Alagoano,68.83,58.66,79.01,72.15,62.58,81.72,0.4,0.36,0.44
270135,Leste Alagoano,62.15,49.89,74.41,65.57,55.77,75.36,0.38,0.33,0.43
270140,Leste Alagoano,61.32,50.54,72.09,71.06,61.43,80.68,0.39,0.36,0.42
270150,Agreste Alagoano,54.88,43.03,66.74,64.72,55.32,74.12,0.38,0.35,0.42
270160,Sert“o Alagoano,59.99,47.35,72.64,72.28,62.46,82.1,0.38,0.35,0.41
270170,Leste Alagoano,64.47,55.18,73.76,68.85,60.25,77.45,0.47,0.42,0.51
270180,Sert“o Alagoano,63.05,50.63,75.47,70.26,59.55,80.97,0.37,0.33,0.42
270190,Leste Alagoano,57.27,46.61,67.93,65.79,57.41,74.17,0.39,0.35,0.43
270200,Agreste Alagoano,54.61,42.75,66.47,67.46,58.51,76.41,0.39,0.36,0.42
270210,Leste Alagoano,66,55.41,76.59,70.95,61.5,80.41,0.38,0.34,0.42
270220,Leste Alagoano,58.99,46.17,71.81,59.96,51.04,68.88,0.4,0.35,0.45
270230,Leste Alagoano,60.34,51.81,68.87,68.64,60.92,76.37,0.41,0.38,0.43
270235,Agreste Alagoano,52.52,41.09,63.95,64.34,55.87,72.81,0.37,0.34,0.4
270240,Sert“o Alagoano,61.71,52.11,71.31,64.71,56.42,73,0.42,0.39,0.45
270250,Sert“o Alagoano,54.52,43.31,65.73,64.54,55.52,73.55,0.39,0.35,0.42
270255,Agreste Alagoano,50.74,37.62,63.85,64.62,55.33,73.9,0.37,0.33,0.41
270260,Agreste Alagoano,51.73,39.64,63.81,66.17,57.52,74.82,0.36,0.33,0.39
270270,Leste Alagoano,64.52,52.48,76.57,68.45,59.17,77.73,0.35,0.3,0.4
270280,Leste Alagoano,61.16,51.11,71.21,66.9,58.03,75.78,0.42,0.38,0.46
270290,Agreste Alagoano,57.59,46.15,69.04,68.76,59.42,78.09,0.39,0.36,0.42
270300,Leste Alagoano,66.84,57.56,76.12,72.82,63.33,82.31,0.41,0.38,0.45
270310,Agreste Alagoano,51.63,39.97,63.29,64.93,56.3,73.55,0.37,0.34,0.4
270320,Leste Alagoano,53.07,40.83,65.31,65.58,56.49,74.67,0.4,0.36,0.44
270330,Sert“o Alagoano,58.58,47.59,69.57,68.78,59.73,77.84,0.42,0.38,0.45
270340,Sert“o Alagoano,54.33,41.93,66.73,62.96,53.25,72.67,0.38,0.33,0.43
270350,Leste Alagoano,61.7,50.81,72.59,70,60.99,79.01,0.41,0.37,0.46
270360,Leste Alagoano,57.32,45.23,69.42,68.06,58.83,77.28,0.4,0.35,0.46
270370,Sert“o Alagoano,55.09,42.74,67.44,63.1,53.79,72.4,0.4,0.35,0.45
270380,Leste Alagoano,71.64,61.55,81.72,76.91,66.73,87.08,0.4,0.36,0.44
270390,Leste Alagoano,63.53,50.85,76.21,71.65,61.3,82,0.37,0.32,0.41
270400,Leste Alagoano,60.28,48.45,72.1,71.81,62.32,81.3,0.39,0.36,0.42
270410,Agreste Alagoano,61.77,50.42,73.13,70.44,60.34,80.53,0.38,0.34,0.42
270420,Agreste Alagoano,55.1,41.52,68.68,70.1,60.4,79.79,0.37,0.34,0.4
270430,Leste Alagoano,58.37,46.63,70.12,57.63,48.81,66.45,0.52,0.5,0.54
270440,Sert“o Alagoano,58.87,50.18,67.57,67.12,59.98,74.25,0.42,0.38,0.46
270450,Leste Alagoano,64.12,56.09,72.15,70.87,63.86,77.88,0.39,0.36,0.42
270460,Sert“o Alagoano,51.43,39,63.87,61.67,52.12,71.22,0.38,0.34,0.43
270470,Leste Alagoano,64.32,53.8,74.84,66.36,57.62,75.1,0.41,0.38,0.44
270480,Agreste Alagoano,56.34,46.42,66.25,61.2,53.13,69.28,0.42,0.39,0.45
270490,Agreste Alagoano,50.98,38.05,63.91,61.82,52.54,71.1,0.43,0.36,0.5
270500,Sert“o Alagoano,52.79,39.77,65.8,66.21,56.64,75.78,0.39,0.36,0.42
270510,Leste Alagoano,60.24,49,71.47,63.27,54.69,71.86,0.42,0.38,0.45
270520,Leste Alagoano,76.15,66.19,86.12,78.3,67.12,89.48,0.41,0.36,0.46
270530,Agreste Alagoano,60.57,48.17,72.97,70.88,60.9,80.86,0.41,0.36,0.46
270540,Sert“o Alagoano,62.77,51.35,74.18,72.09,62.28,81.91,0.4,0.35,0.44
270550,Leste Alagoano,64.83,55.13,74.52,68.35,59.7,77,0.43,0.39,0.47
270560,Leste Alagoano,61.38,50.84,71.91,68.2,59.05,77.35,0.41,0.37,0.46
270570,Sert“o Alagoano,59.78,49.85,69.7,64.66,56.24,73.09,0.42,0.38,0.46
270580,Sert“o Alagoano,56.93,45.04,68.82,63.63,54.89,72.36,0.38,0.34,0.42
270590,Agreste Alagoano,49.22,34.75,63.68,63.11,53.52,72.69,0.34,0.29,0.39
270600,Sert“o Alagoano,62.65,50.17,75.14,74.14,63.98,84.3,0.39,0.35,0.43
270610,Sert“o Alagoano,61.51,51.41,71.62,69.39,60.92,77.86,0.38,0.35,0.42
270620,Sert“o Alagoano,56.32,42.88,69.75,61.53,51.85,71.2,0.35,0.3,0.39
270630,Agreste Alagoano,58.39,49.12,67.67,62.59,54.66,70.52,0.43,0.41,0.45
270640,Sert“o Alagoano,55.64,46.02,65.27,64.55,56.64,72.46,0.4,0.36,0.43
270642,Sert“o Alagoano,55.17,43.21,67.13,67.41,58.15,76.67,0.39,0.35,0.43
270644,Leste Alagoano,77.25,67.48,87.02,78.18,67.54,88.83,0.44,0.38,0.51
270650,Leste Alagoano,55.71,44.91,66.5,64.81,55.77,73.85,0.39,0.36,0.41
270660,Agreste Alagoano,56.87,46.8,66.94,62.62,54.75,70.49,0.41,0.37,0.45
270670,Leste Alagoano,60.62,51.88,69.36,64.45,56.69,72.22,0.44,0.42,0.47
270680,Leste Alagoano,60.13,49.95,70.32,65.9,56.91,74.88,0.4,0.37,0.43
270690,Leste Alagoano,66.37,56.26,76.49,67.02,58.65,75.38,0.42,0.38,0.45
270700,Leste Alagoano,55.24,40.74,69.73,64.11,53.66,74.57,0.36,0.3,0.42
270710,Sert“o Alagoano,44.38,32.48,56.27,60.31,52.99,67.62,0.41,0.37,0.46
270720,Sert“o Alagoano,50.56,37.17,63.94,65.4,56.5,74.31,0.37,0.34,0.41
270730,Leste Alagoano,65.14,55.69,74.59,70.14,60.88,79.4,0.44,0.4,0.49
270740,Leste Alagoano,61.23,51.4,71.06,68.31,59.71,76.91,0.42,0.38,0.46
270750,Leste Alagoano,53.78,42.8,64.75,64.77,56.16,73.38,0.4,0.36,0.43
270760,Agreste Alagoano,55.9,45.99,65.81,62.77,54.55,70.98,0.42,0.38,0.46
270770,Leste Alagoano,65.93,56.08,75.79,68.35,59.28,77.41,0.43,0.4,0.46
270780,Leste Alagoano,62.08,49.03,75.12,64.81,54.8,74.83,0.37,0.32,0.41
270790,Leste Alagoano,62.35,51.64,73.06,63.62,55.06,72.19,0.43,0.37,0.49
270800,Sert“o Alagoano,59.45,50.53,68.38,65.64,57.51,73.78,0.43,0.4,0.45
270810,Leste Alagoano,57.48,47.51,67.46,64.98,56.75,73.22,0.38,0.35,0.41
270820,Agreste Alagoano,50.94,39.63,62.25,60,51.37,68.64,0.37,0.33,0.41
270830,Leste Alagoano,60.68,50.59,70.78,66.18,56.87,75.49,0.47,0.41,0.52
270840,Sert“o Alagoano,63.34,52.31,74.38,73.34,63.57,83.11,0.39,0.36,0.42
270850,Leste Alagoano,64.57,55.1,74.04,70.4,61.6,79.19,0.41,0.38,0.44
270860,Leste Alagoano,59.15,50.19,68.1,63.48,55.49,71.46,0.46,0.42,0.49
270870,Leste Alagoano,51.05,38.34,63.75,62.34,52.76,71.92,0.39,0.34,0.43
270880,Agreste Alagoano,59.11,47.61,70.62,70.64,60.98,80.3,0.37,0.34,0.39
270890,Leste Alagoano,57.45,45.64,69.26,60.06,50.59,69.52,0.42,0.38,0.46
270895,Sert“o Alagoano,60.31,47.27,73.34,71.84,61.38,82.29,0.36,0.33,0.38
270900,Agreste Alagoano,55.01,43.5,66.51,65.83,56.87,74.79,0.39,0.35,0.43
270910,Agreste Alagoano,59.52,47.68,71.36,70.93,61.3,80.56,0.4,0.36,0.44
270915,Leste Alagoano,69.89,59.08,80.69,72.29,62.53,82.04,0.35,0.33,0.38
270920,Agreste Alagoano,55.63,45.45,65.82,66.97,58.77,75.17,0.41,0.38,0.45
270930,Leste Alagoano,60.57,52.99,68.14,65.68,59.15,72.22,0.44,0.41,0.47
270940,Leste Alagoano,60.86,51.86,69.86,65.36,58.22,72.5,0.45,0.41,0.48
280010,Leste Sergipano,52.29,41.91,62.67,59.59,52.81,66.37,0.39,0.33,0.44
280020,Agreste Sergipano,50.29,44.59,55.98,56.82,52.71,60.92,0.43,0.39,0.47
280030,Leste Sergipano,27.45,20.61,34.28,26.7,23.55,29.86,0.47,0.45,0.5
280040,Leste Sergipano,53.48,48.06,58.91,61.94,57.53,66.35,0.42,0.38,0.45
280050,Agreste Sergipano,51.95,45.7,58.21,59.6,55.12,64.08,0.4,0.37,0.44
280060,Leste Sergipano,53.42,46.7,60.13,54.38,49.91,58.85,0.42,0.38,0.45
280067,Leste Sergipano,56.53,51.3,61.76,61.97,58.1,65.84,0.42,0.39,0.45
280070,Leste Sergipano,65.86,59.52,72.19,71.39,66,76.78,0.4,0.36,0.44
280100,Agreste Sergipano,42.26,36.71,47.81,50.26,46.56,53.97,0.42,0.39,0.45
280110,Leste Sergipano,57.34,48.59,66.1,65.87,59.85,71.88,0.4,0.35,0.45
280120,Sert“o Sergipano,64.04,58.15,69.93,70.06,65.29,74.83,0.43,0.39,0.47
280130,Leste Sergipano,53.42,47.69,59.16,58.89,54.28,63.5,0.42,0.39,0.45
280140,Sert“o Sergipano,50.14,43.69,56.6,57.09,52.53,61.66,0.43,0.39,0.47
280150,Leste Sergipano,61.36,54.98,67.73,63.46,58.43,68.49,0.41,0.38,0.44
280160,Leste Sergipano,54.2,45.87,62.52,54.99,50.01,59.97,0.4,0.36,0.44
280170,Leste Sergipano,57.26,51.08,63.44,64.7,59.71,69.7,0.43,0.4,0.46
280190,Agreste Sergipano,53.87,45.72,62.02,59.55,53.94,65.16,0.39,0.35,0.43
280200,Leste Sergipano,62.4,52.75,72.06,68.46,61.9,75.01,0.37,0.32,0.42
280210,Leste Sergipano,63.89,58.36,69.42,65.12,60.47,69.78,0.44,0.41,0.46
280220,Sert“o Sergipano,62.32,55.81,68.83,67.62,62.6,72.63,0.41,0.37,0.45
280230,Sert“o Sergipano,49.39,43.97,54.81,56.36,52.64,60.08,0.44,0.4,0.48
280240,Sert“o Sergipano,56.25,48.77,63.73,66.11,60.36,71.87,0.44,0.4,0.48
280250,Leste Sergipano,49.43,38.5,60.36,54.34,48.53,60.15,0.37,0.31,0.42
280260,Sert“o Sergipano,57.78,51.23,64.34,64.97,60.27,69.68,0.42,0.38,0.46
280270,Leste Sergipano,51.41,44.26,58.55,59.55,54.43,64.66,0.4,0.37,0.44
280280,Leste Sergipano,56.93,50.2,63.66,66.17,60.88,71.47,0.42,0.39,0.46
280290,Agreste Sergipano,48.05,43.54,52.57,51.76,48.6,54.93,0.41,0.39,0.44
280300,Leste Sergipano,56.13,50.8,61.46,64.22,59.96,68.48,0.43,0.4,0.46
280310,Sert“o Sergipano,50.53,43.05,58,57.16,51.96,62.36,0.44,0.4,0.47
280320,Leste Sergipano,53.17,47.74,58.6,62.29,57.88,66.69,0.43,0.4,0.46
280330,Leste Sergipano,50.52,45.5,55.54,57.81,54.11,61.51,0.42,0.39,0.45
280340,Leste Sergipano,50.99,44.8,57.18,61.25,56.64,65.85,0.41,0.38,0.44
280350,Agreste Sergipano,47.64,43.65,51.62,55.17,51.97,58.37,0.43,0.4,0.45
280360,Leste Sergipano,61.56,55.31,67.8,62.14,57.46,66.83,0.4,0.37,0.44
280370,Agreste Sergipano,44.35,37.24,51.47,53.39,48.54,58.24,0.42,0.38,0.45
280380,Agreste Sergipano,48.72,39.23,58.22,56.87,50.66,63.08,0.4,0.34,0.45
280390,Agreste Sergipano,45.32,39.94,50.69,53.86,50.01,57.71,0.41,0.38,0.44
280400,Leste Sergipano,63.98,58.04,69.91,66.91,61.89,71.94,0.42,0.39,0.44
280410,Agreste Sergipano,49.8,43.7,55.91,59.71,55.21,64.21,0.41,0.38,0.44
280420,Sert“o Sergipano,64.24,58.11,70.37,69.92,64.23,75.61,0.43,0.39,0.46
280430,Agreste Sergipano,51.28,44.05,58.51,60.31,55.38,65.24,0.41,0.37,0.45
280440,Leste Sergipano,48.99,42.09,55.89,55.1,50.42,59.77,0.42,0.38,0.46
280445,Sert“o Sergipano,43.15,34.55,51.75,53.71,47.54,59.87,0.44,0.4,0.48
280450,Sert“o Sergipano,54.93,49.76,60.09,59.45,55.33,63.58,0.44,0.41,0.47
280460,Agreste Sergipano,57.67,52.53,62.81,63.13,59.44,66.81,0.42,0.39,0.44
280470,Leste Sergipano,55.81,48.76,62.86,62.78,57.66,67.89,0.42,0.37,0.46
